h3_index,hour,dow,lat,lon,street_light_coverage,police_station_dist_m,crowd_density,road_quality,cctv_coverage,historical_incident_rate,is_night,time_risk_score,safety_score
893cf2d49cbffff,2,0,22.624218,88.358284,0.6122,3543.6,0.1047,0.5295,0.2931,1.0471,1.0,0.8723,0.2475
893cf2d5b6fffff,9,3,22.543702,88.333471,0.744,1383.9,0.7237,0.5558,0.2638,0.7585,0.0,0.2288,0.5704
893cf2c4363ffff,16,1,22.491714,88.427155,0.7733,8682.2,0.5615,0.54,0.3141,0.3289,0.0,0.1529,0.4642
893cf2d49c7ffff,22,5,22.628397,88.362575,0.4872,3618.6,0.0759,0.6096,0.3368,0.3259,1.0,0.6416,0.2152
893cf2d4143ffff,4,4,22.621135,88.297294,0.507,7678.3,0.1327,0.4644,0.3352,1.0141,1.0,0.9538,0.0688
893cf2d43abffff,17,1,22.610415,88.300745,0.7587,7076.5,0.7827,0.6844,0.3462,0.2221,0.0,0.2481,0.5088
893cf2c4687ffff,20,0,22.516129,88.379884,0.5975,4298.9,0.7578,0.5799,0.3814,0.7774,0.5,0.6057,0.4115
893cf2c4137ffff,23,3,22.524537,88.439153,0.3689,5484.5,0.0849,0.6001,0.2719,0.6197,1.0,0.9336,0.0506
893cf2c0d0fffff,7,5,22.484422,88.311221,0.8015,2243.1,0.3168,0.6699,0.2968,0.16,0.0,0.1984,0.5526
893cf2c2bcfffff,12,1,22.499888,88.283725,0.7634,1576.2,0.4205,0.5419,0.2551,0.4124,0.0,0.1149,0.5637
893cf2d49cbffff,13,1,22.624218,88.358284,0.8652,3394.2,0.5853,0.6107,0.308,0.2048,0.0,0.1466,0.5727
893cf2d4d67ffff,4,4,22.635939,88.35827,0.5552,4398.3,0.0587,0.6594,0.2759,0.5294,1.0,0.9081,0.1431
893cf2c76d3ffff,8,3,22.511251,88.302598,0.6357,1376.7,0.7037,0.5085,0.3157,0.7792,0.0,0.1533,0.5741
893cf2d4d0fffff,12,5,22.640301,88.35311,0.7831,4935.6,0.6273,0.6232,0.3785,0.0,0.0,0.1276,0.5318
893cf2c5d1bffff,9,6,22.48297,88.437472,0.7348,9961.4,0.7726,0.6956,0.2682,0.1695,0.0,0.1594,0.5003
893cf2c55d7ffff,20,2,22.488671,88.366173,0.6776,5026.5,0.7474,0.5132,0.3498,0.3609,0.5,0.6029,0.4457
893cf2d40afffff,6,2,22.626675,88.28612,0.5609,9229.6,0.2346,0.6413,0.3343,0.2679,0.5,0.462,0.2933
893cf2c4557ffff,18,1,22.53266,88.406497,0.6716,4402.2,0.7262,0.6235,0.2834,0.1711,0.5,0.2688,0.5006
893cf2d5977ffff,15,1,22.571335,88.33773,0.6593,1958.1,0.5359,0.5914,0.2152,0.4488,0.0,0.1279,0.5374
893cf2c2d3bffff,2,3,22.538255,88.284529,0.5582,4409.7,0.1444,0.6249,0.2841,0.7382,1.0,0.8561,0.1894
893cf2890cfffff,7,1,22.616929,88.403833,0.7263,1301.8,0.2546,0.7985,0.4272,0.1773,0.0,0.2298,0.5731
893cf2d4343ffff,0,0,22.598875,88.291313,0.4009,7218.4,0.1682,0.5863,0.3259,0.6601,1.0,0.9179,0.0788
893cf28b34bffff,10,6,22.64592,88.392631,0.802,2088.0,0.7134,0.5783,0.3001,0.4142,0.0,0.1486,0.5874
893cf2c4c4fffff,18,0,22.518978,88.450327,0.6133,6567.3,0.8041,0.5609,0.3099,0.1496,0.5,0.2731,0.4958
893cf2c6233ffff,15,1,22.547138,88.375555,0.7739,2029.8,0.5666,0.5808,0.3048,0.1672,0.0,0.1522,0.6081
893cf28901bffff,21,5,22.617927,88.407269,0.6549,1247.4,0.4415,0.5674,0.4339,1.1855,1.0,0.6472,0.4939
893cf2d41cbffff,17,4,22.625495,88.292134,0.7151,8465.5,0.7362,0.6411,0.3053,0.094,0.0,0.2318,0.5005
893cf2d6b67ffff,12,1,22.651204,88.340208,0.7837,6618.9,0.5353,0.5708,0.2939,0.0458,0.0,0.1562,0.5355
893cf2c291bffff,14,6,22.523163,88.293136,0.7105,2613.4,0.5481,0.6109,0.343,0.6293,0.0,0.1472,0.5356
893cf2d5a8bffff,7,0,22.550799,88.297391,0.7392,4612.0,0.3235,0.6619,0.3343,0.3792,0.0,0.1833,0.516
893cf2c612bffff,0,3,22.571028,88.407317,0.5245,1217.3,0.0566,0.5221,0.2846,0.4232,1.0,0.9506,0.2817
893cf2c7043ffff,1,5,22.508514,88.333515,0.56,1142.8,0.02,0.625,0.2409,0.9852,1.0,0.8834,0.3006
893cf289193ffff,2,1,22.635633,88.427878,0.6249,2915.7,0.0723,0.6098,0.3343,0.4925,1.0,0.8518,0.3002
893cf2c4e8bffff,2,2,22.510619,88.441743,0.6393,6884.7,0.1326,0.7182,0.2797,0.3962,1.0,0.9104,0.181
893cf2c6ed7ffff,7,0,22.562482,88.408185,0.7138,1619.0,0.201,0.5698,0.2898,0.0,0.0,0.2086,0.5514
893cf2c4133ffff,10,1,22.52354,88.435717,0.8326,5540.9,0.8663,0.5699,0.3053,0.72,0.0,0.1418,0.4902
893cf28938fffff,10,5,22.609008,88.427044,0.7712,3620.3,0.6921,0.5963,0.3266,0.3561,0.0,0.1746,0.5639
893cf2c66afffff,19,4,22.565601,88.358353,0.455,635.6,0.6308,0.5955,0.2846,1.3275,0.5,0.2088,0.5112
893cf2c62a3ffff,13,5,22.552503,88.373831,0.6166,1669.7,0.5136,0.5138,0.3054,0.2912,0.0,0.1663,0.5403
893cf2c446fffff,9,6,22.520121,88.393624,0.7291,4961.4,0.656,0.6654,0.2054,0.2071,0.0,0.2254,0.4807
893cf2c665bffff,13,1,22.552063,88.342049,0.622,183.5,0.5296,0.5253,0.5993,0.2701,0.0,0.1087,0.635
893cf289617ffff,21,3,22.615121,88.387508,0.555,1647.6,0.3078,0.5569,0.3748,0.7631,1.0,0.5803,0.3914
893cf2d4bc7ffff,0,2,22.606137,88.356587,0.5956,1966.2,0.02,0.5832,0.2724,1.0675,1.0,0.9257,0.2563
893cf2c428fffff,20,6,22.497654,88.397084,0.56,6620.2,0.6403,0.6228,0.36,0.261,0.5,0.6374,0.3693
893cf2d5a63ffff,13,4,22.53889,88.306854,0.787,2993.0,0.5517,0.7117,0.3338,0.3111,0.0,0.1502,0.5775
893cf2d5903ffff,0,3,22.575699,88.332571,0.5944,2833.2,0.02,0.6866,0.3106,0.3229,1.0,0.8618,0.2378
893cf2c60b3ffff,20,0,22.576955,88.37724,0.4921,811.9,0.8171,0.5991,0.2655,0.6132,0.5,0.5517,0.4637
893cf2c29abffff,14,6,22.528345,88.300857,0.7635,3027.4,0.5206,0.6108,0.3708,0.08,0.0,0.107,0.563
893cf2c4edbffff,0,4,22.505443,88.434015,0.5695,7479.9,0.1133,0.5929,0.2604,0.4271,1.0,0.8659,0.1097
893cf2c6213ffff,11,6,22.547325,88.366105,0.7906,1473.1,0.614,0.5761,0.2745,0.4243,0.0,0.1076,0.5919
893cf2c64b3ffff,10,0,22.592232,88.359181,0.6895,555.7,0.7164,0.6989,0.3027,0.2191,0.0,0.1671,0.6483
893cf289143ffff,22,3,22.618548,88.429613,0.6259,3334.0,0.1076,0.6274,0.2977,0.48,1.0,0.6242,0.3093
893cf2d5b6fffff,7,1,22.543702,88.333471,0.8356,1334.3,0.2151,0.6032,0.3242,0.7302,0.0,0.1668,0.5264
893cf2c0da7ffff,13,3,22.49497,88.317217,0.7843,1842.4,0.5382,0.5209,0.2741,0.2445,0.0,0.1513,0.5579
893cf2c6483ffff,14,1,22.590235,88.35231,0.7224,1336.5,0.5099,0.6376,0.3493,0.0058,0.0,0.1055,0.5794
893cf2c70afffff,14,1,22.521058,88.346381,0.7046,1511.9,0.583,0.6195,0.2959,0.2055,0.0,0.1621,0.5837
893cf2c639bffff,9,0,22.558679,88.384992,0.7923,2420.2,0.8126,0.6107,0.375,0.13,0.0,0.1674,0.5929
893cf2d4bbbffff,22,4,22.611314,88.364313,0.4933,1998.8,0.02,0.5706,0.2648,0.7393,1.0,0.5852,0.2379
893cf2d5b97ffff,0,4,22.564157,88.323138,0.5849,2200.7,0.1419,0.6438,0.2144,0.9557,1.0,0.9087,0.2549
893cf2c721bffff,10,0,22.492601,88.329242,0.825,3249.1,0.8438,0.5989,0.2377,0.0063,0.0,0.1184,0.5973
893cf2c55c3ffff,13,2,22.485488,88.365318,0.7473,5054.3,0.4595,0.6523,0.2398,0.058,0.0,0.1699,0.4802
893cf2c6ebbffff,14,2,22.565474,88.418493,0.6334,441.6,0.7182,0.5777,0.2275,0.4217,0.0,0.1416,0.6177
893cf2894c3ffff,2,4,22.634386,88.383191,0.6224,1849.3,0.0568,0.7304,0.3114,0.4498,1.0,0.875,0.3768
893cf2c6aa3ffff,21,6,22.551181,88.439988,0.602,2763.7,0.3981,0.5465,0.2955,0.4504,1.0,0.5194,0.4265
893cf2d6a6fffff,23,3,22.641031,88.315306,0.6014,7708.9,0.0786,0.545,0.2904,0.2675,1.0,0.8777,0.2141
893cf2d4b53ffff,21,4,22.599776,88.354876,0.5369,1599.0,0.417,0.6337,0.1847,0.5856,1.0,0.5587,0.3672
893cf2c66a3ffff,18,3,22.567784,88.355773,0.5781,848.3,0.8477,0.5928,0.2621,0.861,0.5,0.2116,0.5007
893cf2c4c4fffff,1,1,22.518978,88.450327,0.5273,6700.6,0.0527,0.5489,0.3114,0.53,1.0,0.8509,0.1187
893cf2c7527ffff,5,4,22.538965,88.357526,0.5666,747.3,0.2731,0.5498,0.4143,0.253,0.5,0.5134,0.4905
893cf2c292fffff,23,2,22.521797,88.308594,0.6351,1967.7,0.02,0.6202,0.3077,0.2956,1.0,0.9606,0.3267
893cf2c7617ffff,12,1,22.512067,88.315477,0.7056,1891.1,0.5901,0.6216,0.3112,0.8122,0.0,0.1144,0.5727
893cf2c428fffff,6,0,22.497654,88.397084,0.663,6655.1,0.3304,0.5597,0.3222,0.3084,0.5,0.4969,0.4003
893cf2c466fffff,9,6,22.497843,88.387635,0.7733,6436.2,0.8267,0.5598,0.2238,0.0,0.0,0.2207,0.5221
893cf28945bffff,18,5,22.625845,88.384059,0.5572,1651.0,0.8309,0.6116,0.4383,0.0,0.5,0.2706,0.5714
893cf2c4457ffff,6,6,22.525676,88.382451,0.5389,3668.5,0.2256,0.6565,0.3433,0.4098,0.5,0.5266,0.3304
893cf28934fffff,5,3,22.594103,88.426199,0.6937,2987.1,0.2819,0.6697,0.315,0.8373,0.5,0.5106,0.4462
893cf2d5b03ffff,14,5,22.553431,88.326587,0.7491,1720.5,0.567,0.5213,0.2782,0.0,0.0,0.1603,0.5765
893cf2c61d3ffff,6,4,22.576768,88.38669,0.5836,1522.6,0.1777,0.5986,0.2675,0.3817,0.5,0.5219,0.3995
893cf2d4bcbffff,16,0,22.601958,88.352296,0.6895,1855.1,0.5893,0.5554,0.3397,0.271,0.0,0.1682,0.5589
893cf28b20bffff,7,6,22.646291,88.373725,0.7722,3199.2,0.1648,0.6284,0.3155,0.2427,0.0,0.1903,0.4794
893cf2d5a2fffff,8,2,22.54407,88.314576,0.6465,3139.7,0.7354,0.6291,0.3174,0.2897,0.0,0.1701,0.5596
893cf2d6a6fffff,16,3,22.641031,88.315306,0.8709,7958.9,0.5584,0.6126,0.1131,0.0,0.0,0.1178,0.5056
893cf2d439bffff,2,1,22.612776,88.288717,0.6811,8132.5,0.1114,0.6905,0.3511,0.8101,1.0,0.969,0.2212
893cf2d5bcbffff,12,3,22.550433,88.316285,0.7657,2861.7,0.5198,0.6076,0.3541,0.0,0.0,0.1216,0.6105
893cf2d5a0fffff,14,3,22.544253,88.305129,0.7349,3642.2,0.6018,0.6261,0.3255,0.185,0.0,0.1432,0.553
893cf2c5593ffff,3,2,22.495037,88.367883,0.5175,4756.7,0.0408,0.6195,0.3491,0.566,1.0,0.9195,0.1046
893cf2890dbffff,8,5,22.618114,88.397816,0.8206,1556.7,0.6926,0.7363,0.4745,0.5065,0.0,0.1741,0.6621
893cf2890d3ffff,11,1,22.621294,88.398672,0.8316,935.0,0.6813,0.7827,0.5034,0.0951,0.0,0.1101,0.7389
893cf2c432bffff,8,4,22.495894,88.431447,0.7679,8442.6,0.8405,0.7039,0.2963,0.424,0.0,0.1583,0.5245
893cf2d4e4fffff,16,1,22.603691,88.317933,0.8266,5115.1,0.6716,0.6874,0.3141,0.2324,0.0,0.106,0.5267
893cf2c639bffff,22,0,22.558679,88.384992,0.5847,2787.9,0.0441,0.6249,0.242,0.3919,1.0,0.5525,0.2646
893cf2c432bffff,22,1,22.495894,88.431447,0.5296,8454.2,0.1266,0.6556,0.3291,0.7258,1.0,0.5402,0.178
893cf28913bffff,9,3,22.624719,88.440781,0.6843,4166.4,0.71,0.7205,0.3538,0.2787,0.0,0.1943,0.5566
893cf2c66afffff,21,5,22.565601,88.358353,0.419,617.7,0.3335,0.6017,0.3416,1.4711,1.0,0.6087,0.3033
893cf2c2b6fffff,1,6,22.492156,88.297473,0.6262,962.4,0.1112,0.4889,0.2366,2.0454,1.0,0.8579,0.3368
893cf2c76b3ffff,22,5,22.518431,88.317186,0.6138,1176.0,0.1222,0.6122,0.346,0.6742,1.0,0.6267,0.4381
893cf28904fffff,11,2,22.609384,88.408137,0.7989,2615.8,0.5315,0.5735,0.2845,0.0,0.0,0.1192,0.5635
893cf2c7067ffff,10,0,22.509327,88.346396,0.8373,2007.2,0.8128,0.5556,0.3077,0.2958,0.0,0.1751,0.615
893cf2d43abffff,22,4,22.610415,88.300745,0.6236,6953.9,0.1395,0.5703,0.2557,0.6801,1.0,0.5639,0.2436
893cf2c7317ffff,19,2,22.503774,88.357567,0.652,3392.5,0.7116,0.5854,0.2955,0.6998,0.5,0.2212,0.4839
893cf2d5b17ffff,3,5,22.556612,88.327442,0.5812,1524.1,0.0881,0.6319,0.2547,0.8787,1.0,0.9034,0.2819
893cf2c7173ffff,14,1,22.517502,88.364422,0.7776,2619.5,0.5693,0.5705,0.3745,0.4338,0.0,0.1604,0.5233
893cf2c6a63ffff,13,1,22.536269,88.439142,0.755,4420.1,0.5286,0.7071,0.3069,0.2763,0.0,0.1109,0.5387
893cf2d5b53ffff,8,3,22.548251,88.318864,0.8456,2850.3,0.7987,0.5106,0.3115,0.6381,0.0,0.1651,0.6414
893cf2c46cfffff,14,0,22.505583,88.373884,0.7383,4650.2,0.505,0.4853,0.2472,0.4597,0.0,0.1408,0.4411
893cf2c6853ffff,20,0,22.560916,88.433105,0.5353,1644.9,0.7049,0.7249,0.3443,0.0674,0.5,0.639,0.4946
893cf2c742bffff,17,1,22.527793,88.329197,0.6272,757.1,0.7874,0.5805,0.2469,0.3388,0.0,0.253,0.5756
893cf28934bffff,13,3,22.593105,88.422762,0.7717,2766.6,0.5165,0.6051,0.2382,0.463,0.0,0.1322,0.537
893cf2c68a3ffff,5,3,22.573451,88.445983,0.4815,2543.3,0.4061,0.6135,0.3327,0.0684,0.5,0.5324,0.4252
893cf289697ffff,21,5,22.622665,88.383203,0.6339,2193.7,0.3056,0.6602,0.3162,0.7242,1.0,0.5816,0.4585
893cf288267ffff,15,1,22.641615,88.448502,0.7799,5157.3,0.5908,0.6954,0.3345,0.2958,0.0,0.1019,0.5352
893cf2d5ad3ffff,23,5,22.5488,88.290524,0.5752,5128.7,0.0708,0.5596,0.3446,0.0635,1.0,0.8728,0.1474
893cf2d5b83ffff,1,5,22.560976,88.322283,0.5377,2482.7,0.0514,0.5781,0.3063,0.7555,1.0,0.9326,0.2384
893cf2d5cc7ffff,12,1,22.585154,88.284462,0.7265,6889.2,0.4767,0.638,0.3501,0.0048,0.0,0.1197,0.492
893cf2c66b3ffff,2,4,22.569966,88.353194,0.5764,937.8,0.0406,0.5836,0.3672,1.5106,1.0,0.9149,0.3102
893cf2c6dd7ffff,2,1,22.59173,88.438232,0.4989,2854.8,0.0345,0.5506,0.2868,0.3223,1.0,0.9339,0.1868
893cf2c6233ffff,0,5,22.547138,88.375555,0.5728,2337.6,0.0488,0.4315,0.362,0.1252,1.0,0.939,0.2098
893cf2c4543ffff,12,6,22.529478,88.405641,0.777,4852.1,0.5314,0.5763,0.3309,0.0984,0.0,0.1249,0.4876
893cf2c6c93ffff,3,1,22.591111,88.41589,0.5362,2543.3,0.1237,0.7149,0.354,0.7754,1.0,0.9362,0.2407
893cf2c612bffff,17,0,22.571028,88.407317,0.7157,1171.4,0.731,0.632,0.3557,0.4664,0.0,0.2623,0.6377
893cf2c70d7ffff,3,3,22.519246,88.330066,0.4207,50.0,0.1319,0.4932,0.4603,3.8415,1.0,0.9041,0.2137
893cf2c629bffff,18,5,22.551691,88.360946,0.3724,773.3,0.8354,0.4734,0.2681,0.811,0.5,0.2615,0.4735
893cf2d5973ffff,10,4,22.570336,88.334296,0.7776,2192.9,0.9379,0.5886,0.3034,0.5792,0.0,0.1345,0.6086
893cf2d5903ffff,23,5,22.575699,88.332571,0.6091,2327.0,0.0896,0.6007,0.2211,0.9191,1.0,0.8808,0.3239
893cf2c6aa3ffff,0,5,22.551181,88.439988,0.6763,3024.1,0.0917,0.5924,0.356,0.496,1.0,0.899,0.3128
893cf2c6aa3ffff,23,0,22.551181,88.439988,0.646,2940.1,0.0738,0.7075,0.313,0.2944,1.0,0.9354,0.3321
893cf2d5dabffff,22,5,22.595149,88.318803,0.5837,4762.1,0.1604,0.553,0.2535,0.0182,1.0,0.5905,0.2067
893cf2c6a27ffff,19,1,22.544626,88.447727,0.485,3834.0,0.7504,0.6772,0.3335,0.1558,0.5,0.2566,0.4684
893cf28934bffff,12,3,22.593105,88.422762,0.736,2665.0,0.5894,0.4832,0.3705,0.3716,0.0,0.1065,0.5549
893cf2d4353ffff,4,5,22.601056,88.288733,0.5229,7453.1,0.1222,0.6216,0.2262,0.6862,1.0,0.8556,0.0958
893cf2d6acbffff,9,5,22.647751,88.298116,0.7132,9385.7,0.7581,0.5939,0.3433,0.1701,0.0,0.1635,0.5053
893cf2d4a8bffff,20,6,22.602326,88.333396,0.64,3536.0,0.664,0.6022,0.4368,0.7908,0.5,0.5607,0.464
893cf2892abffff,23,3,22.600841,88.409005,0.6479,3170.6,0.0964,0.7621,0.2926,0.5907,1.0,0.8704,0.2945
893cf2d5d67ffff,7,3,22.584425,88.322253,0.7578,3851.4,0.2749,0.4801,0.218,0.0167,0.0,0.2211,0.4639
893cf2c426bffff,9,3,22.481549,88.402254,0.7925,8280.1,0.7429,0.5939,0.3586,0.0238,0.0,0.1971,0.5383
893cf2c43cbffff,12,3,22.496276,88.412547,0.7973,7895.4,0.5434,0.6367,0.2396,0.4704,0.0,0.1174,0.467
893cf2c7073ffff,3,1,22.510512,88.340383,0.5999,1631.0,0.02,0.5745,0.3458,0.67,1.0,0.9539,0.2876
893cf2c60afffff,20,6,22.572589,88.382399,0.6046,1662.2,0.7661,0.6005,0.3824,0.2808,0.5,0.5022,0.551
893cf2d5bbbffff,2,6,22.559793,88.328297,0.5124,1509.7,0.0221,0.6033,0.2044,0.8956,1.0,0.9687,0.2273
893cf2c2917ffff,21,3,22.527345,88.297424,0.622,2714.7,0.4006,0.6203,0.3514,0.4431,1.0,0.6468,0.4681
893cf2c6e8fffff,2,0,22.564477,88.415057,0.5983,799.3,0.02,0.4972,0.299,0.0,1.0,0.8509,0.3364
893cf2c55abffff,2,1,22.489481,88.379055,0.5917,6271.0,0.046,0.6374,0.2591,0.495,1.0,0.9466,0.0927
893cf2c68abffff,19,4,22.570269,88.445127,0.647,2644.3,0.7681,0.5941,0.3908,0.2844,0.5,0.2145,0.5532
893cf2d4ddbffff,2,5,22.641666,88.337643,0.5812,6617.5,0.02,0.6878,0.3007,0.8892,1.0,0.9507,0.0663
893cf2c5d0bffff,2,1,22.480784,88.440051,0.6257,10119.1,0.031,0.5932,0.2944,0.3954,1.0,0.9222,0.1693
893cf2c63dbffff,19,2,22.551318,88.379845,0.5262,2463.7,0.7589,0.5071,0.2108,0.4389,0.5,0.2629,0.455
893cf2d5bcbffff,20,4,22.550433,88.316285,0.5799,3018.8,0.8475,0.5504,0.3361,0.3058,0.5,0.5158,0.4583
893cf2c711bffff,19,2,22.52187,88.359264,0.6762,2260.2,0.8148,0.7001,0.3166,0.4011,0.5,0.2605,0.5881
893cf2d4807ffff,16,5,22.621223,88.347978,0.8348,3738.6,0.6374,0.6219,0.425,0.6685,0.0,0.1633,0.5737
893cf2d5a77ffff,21,6,22.542071,88.307708,0.599,3211.9,0.3949,0.7049,0.2533,0.2664,1.0,0.5838,0.3689
893cf2c7317ffff,1,4,22.503774,88.357567,0.5767,3038.1,0.1038,0.6171,0.2452,0.4351,1.0,0.9581,0.1887
893cf2c7417ffff,13,5,22.534341,88.321459,0.6999,1816.2,0.6465,0.5024,0.2538,0.3181,0.0,0.1451,0.5432
893cf2c6d63ffff,21,3,22.58081,88.451133,0.5765,3455.3,0.338,0.5838,0.2682,0.0936,1.0,0.5364,0.3682
893cf2d4a67ffff,9,6,22.591418,88.346296,0.6904,1915.2,0.6893,0.6661,0.3522,0.0616,0.0,0.2169,0.5914
893cf2d4b33ffff,0,1,22.60695,88.369473,0.5239,1317.9,0.0895,0.6083,0.3137,0.7054,1.0,0.9533,0.2997
893cf2d41cbffff,15,2,22.625495,88.292134,0.6249,8350.0,0.5352,0.7155,0.3083,0.239,0.0,0.1331,0.4496
893cf2d4a67ffff,6,4,22.591418,88.346296,0.4769,1776.9,0.3052,0.6436,0.3107,0.2347,0.5,0.4671,0.432
893cf2d496fffff,14,0,22.617489,88.375476,0.7864,1860.4,0.5726,0.6474,0.2574,0.3226,0.0,0.1612,0.5988
893cf2c41cbffff,10,5,22.518554,88.418538,0.7766,5649.8,0.7547,0.5587,0.2746,0.3208,0.0,0.1206,0.5184
893cf2c711bffff,0,6,22.52187,88.359264,0.5875,2094.1,0.0652,0.5206,0.2504,0.5705,1.0,0.8867,0.2722
893cf2d59c3ffff,7,4,22.575882,88.323123,0.7251,3113.5,0.3308,0.6291,0.2693,0.1843,0.0,0.2173,0.5185
893cf2d4e4bffff,2,2,22.602692,88.314498,0.6089,5550.6,0.0634,0.4865,0.2632,0.4755,1.0,0.9045,0.1824
893cf2c0d0fffff,17,0,22.484422,88.311221,0.7355,1938.2,0.7517,0.4963,0.3527,0.4333,0.0,0.2335,0.6014
893cf2d5b2fffff,23,3,22.551064,88.338615,0.6886,767.7,0.0997,0.4877,0.2933,0.5488,1.0,0.9301,0.3963
893cf2c4643ffff,7,0,22.500216,88.375607,0.8814,5124.9,0.2583,0.6049,0.3954,0.3731,0.0,0.2231,0.4639
893cf2d5c4fffff,13,4,22.57443,88.287912,0.6478,5900.0,0.5695,0.5964,0.3019,0.0,0.0,0.1784,0.4746
893cf2c4407ffff,4,5,22.530854,88.390176,0.6146,4119.1,0.134,0.5828,0.2594,0.8105,1.0,0.8742,0.2095
893cf2d453bffff,3,3,22.642573,88.290392,0.5865,9612.4,0.0392,0.5775,0.1905,0.7888,1.0,0.9175,0.0872
893cf2c6893ffff,19,6,22.575825,88.43395,0.5413,1455.8,0.8119,0.5814,0.2158,0.4179,0.5,0.2373,0.5063
893cf2c6dd3ffff,15,6,22.590733,88.434796,0.732,2880.6,0.5422,0.4975,0.2863,0.1261,0.0,0.1208,0.572
893cf2c2967ffff,0,5,22.517616,88.304307,0.5748,2345.1,0.1125,0.5807,0.2255,0.9462,1.0,0.9669,0.1941
893cf2c291bffff,7,1,22.523163,88.293136,0.7602,2693.4,0.2629,0.622,0.2887,0.0837,0.0,0.1593,0.5404
893cf2d5d5bffff,20,5,22.582609,88.305936,0.496,4742.1,0.8339,0.5105,0.3173,0.0625,0.5,0.5577,0.4111
893cf2c09b3ffff,17,1,22.480869,88.329256,0.7722,3757.0,0.7555,0.6081,0.2923,0.489,0.0,0.2114,0.5427
893cf2890d3ffff,5,2,22.621294,88.398672,0.6689,941.0,0.2755,0.7064,0.5521,0.0932,0.5,0.505,0.5993
893cf2d6acfffff,16,2,22.648751,88.301551,0.8046,9300.9,0.5061,0.5256,0.2654,0.1118,0.0,0.1248,0.4863
893cf2c70d7ffff,15,2,22.519246,88.330066,0.5495,50.0,0.581,0.6429,0.4607,1.0946,0.0,0.1168,0.6096
893cf2c2b67ffff,5,2,22.495339,88.298327,0.447,501.8,0.2883,0.639,0.218,2.0622,0.5,0.468,0.392
893cf2c2d0fffff,0,5,22.537255,88.281095,0.5906,4469.7,0.0714,0.685,0.3243,0.1194,1.0,0.9186,0.1677
893cf2d6a6fffff,0,6,22.641031,88.315306,0.6519,7515.8,0.02,0.6435,0.2738,0.5756,1.0,0.938,0.1401
893cf2d5acbffff,4,1,22.543436,88.292249,0.6906,4536.5,0.02,0.6821,0.326,0.834,1.0,0.904,0.2142
893cf2c6a5bffff,5,2,22.535463,88.426255,0.5802,3988.8,0.2563,0.5612,0.351,0.8447,0.5,0.5195,0.3409
893cf2890c7ffff,22,5,22.62011,88.404689,0.7234,1216.8,0.0332,0.5742,0.493,0.3496,1.0,0.5823,0.4874
893cf2d4a87ffff,18,6,22.606505,88.337686,0.4796,3356.3,0.629,0.5286,0.2794,0.1974,0.5,0.2499,0.441
893cf2d4363ffff,18,1,22.598694,88.300761,0.6675,6553.2,0.7159,0.7245,0.2721,0.6652,0.5,0.2125,0.4896
893cf2d5bd7ffff,10,4,22.556796,88.317994,0.7129,2730.2,0.8132,0.4676,0.2481,0.0,0.0,0.1414,0.5924
893cf2c5433ffff,16,1,22.480309,88.357595,0.8295,5297.9,0.6163,0.5544,0.2556,0.7135,0.0,0.163,0.4765
893cf2c68a3ffff,20,5,22.573451,88.445983,0.5338,2589.7,0.784,0.6763,0.3016,0.4664,0.5,0.633,0.4717
893cf289e5bffff,17,0,22.602268,88.444239,0.7447,4393.8,0.6711,0.6238,0.2573,0.5852,0.0,0.265,0.5058
893cf2c7457ffff,3,1,22.526978,88.316316,0.5697,1299.0,0.1181,0.5758,0.3072,0.4548,1.0,0.9523,0.272
893cf2d5bcbffff,7,5,22.550433,88.316285,0.7688,2875.7,0.2971,0.5668,0.4238,0.0,0.0,0.1849,0.5801
893cf2c44a7ffff,7,1,22.538215,88.395323,0.7998,4528.6,0.2612,0.6931,0.3146,0.4367,0.0,0.1758,0.4996
893cf2d4bbbffff,23,0,22.611314,88.364313,0.626,1901.0,0.02,0.552,0.2968,0.8124,1.0,0.9201,0.2998
893cf2c6aa3ffff,19,0,22.551181,88.439988,0.6214,3029.9,0.7807,0.5661,0.3492,0.1395,0.5,0.2205,0.5395
893cf289267ffff,7,3,22.590113,88.412453,0.7524,2172.6,0.2564,0.5817,0.2363,0.3369,0.0,0.1638,0.5122
893cf2c68cfffff,1,4,22.564097,88.433961,0.6064,1397.0,0.0277,0.5863,0.3023,0.495,1.0,0.8719,0.3419
893cf2c64b3ffff,23,3,22.592232,88.359181,0.6616,543.9,0.02,0.6906,0.3321,0.4412,1.0,0.9359,0.4591
893cf2d6a73ffff,21,6,22.645391,88.310146,0.59,8308.6,0.4492,0.6068,0.3428,0.0,1.0,0.6313,0.3421
893cf2c4687ffff,0,1,22.516129,88.379884,0.5463,4280.7,0.1249,0.503,0.2505,0.7883,1.0,0.9026,0.1154
893cf2c6c3bffff,22,6,22.580193,88.42879,0.6671,1564.2,0.0432,0.6394,0.3129,0.5777,1.0,0.5956,0.4049
893cf2d5a63ffff,19,1,22.53889,88.306854,0.4872,3292.5,0.7468,0.6239,0.2588,0.489,0.5,0.2257,0.4553
893cf2d4073ffff,18,6,22.616136,88.280123,0.5756,9235.4,0.7211,0.6393,0.2571,0.2193,0.5,0.2165,0.4233
893cf2c296bffff,1,2,22.513434,88.300019,0.523,1569.7,0.0599,0.5989,0.3482,1.1116,1.0,0.9696,0.2798
